Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Name,Product Price,Product Status,Shipping Mode,order_date,shipping_date,shipping_delay_days
PAYMENT,0,0,80.52999878,309.7200012,Shipping on time,0,73,Sporting Goods,Caguas,Puerto Rico,19419,Home Office,PR,725.0,2,Fitness,18.23998261,-66.03705597,Pacific Asia,Yogyakarta,Indonesia,19419,75866,1360,18.03000069,0.059999999,179181,327.75,0.25999999,1,327.75,309.7200012,80.52999878,Southeast Asia,Yogyakarta,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Same Day,2018-01-12 10:53:00,2018-01-12 22:53:00,0
CASH,0,0,-34.75,304.8099976,Shipping on time,0,73,Sporting Goods,Holland,EE. UU.,19418,Consumer,MI,49423.0,2,Fitness,42.83187103,-86.07852173,Pacific Asia,Toowoomba,Australia,19418,75865,1360,22.94000053,0.07,179180,327.75,-0.109999999,1,327.75,304.8099976,-34.75,Oceania,Queensland,CLOSED,1360,73,Smart watch ,327.75,0,Same Day,2018-01-12 10:32:00,2018-01-12 22:32:00,0
TRANSFER,5,4,146.1399994,298.25,Late delivery,1,73,Sporting Goods,Rio Grande,Puerto Rico,19417,Home Office,PR,745.0,2,Fitness,42.25645828,-83.41688538,Pacific Asia,Toowoomba,Australia,19417,75864,1360,29.5,0.090000004,179179,327.75,0.49000001,1,327.75,298.25,146.1399994,Oceania,Queensland,PENDING,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 10:11:00,2018-01-17 10:11:00,1
PAYMENT,4,4,22.12000084,294.980011,Shipping on time,0,73,Sporting Goods,Brooklyn,EE. UU.,19416,Home Office,NY,11212.0,2,Fitness,40.66080093,-73.92007446,Pacific Asia,Toowoomba,Australia,19416,75863,1360,32.77999878,0.100000001,179178,327.75,0.079999998,1,327.75,294.980011,22.12000084,Oceania,Queensland,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 09:50:00,2018-01-16 09:50:00,0
TRANSFER,3,4,-447.0499878,288.4200134,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,19415,Consumer,PR,725.0,2,Fitness,18.2498951,-66.0370636,Pacific Asia,Rockhampton,Australia,19415,75862,1360,39.33000183,0.119999997,179177,327.75,-1.549999952,1,327.75,288.4200134,-447.0499878,Oceania,Queensland,PENDING,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 09:29:00,2018-01-15 09:29:00,-1
DEBIT,2,4,106.9300003,285.1400146,Advance shipping,0,73,Sporting Goods,Denver,EE. UU.,19414,Corporate,CO,80219.0,2,Fitness,39.68975067,-105.0245895,Pacific Asia,Rockhampton,Australia,19414,75861,1360,42.61000061,0.129999995,179176,327.75,0.379999995,1,327.75,285.1400146,106.9300003,Oceania,Queensland,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 09:08:00,2018-01-14 09:08:00,-2
DEBIT,6,4,-459.6700134,278.5899963,Late delivery,1,73,Sporting Goods,Taylor,EE. UU.,19413,Corporate,MI,48180.0,2,Fitness,42.52365494,-85.69445801,Pacific Asia,Rockhampton,Australia,19413,75860,1360,49.15999985,0.150000006,179175,327.75,-1.649999976,1,327.75,278.5899963,-459.6700134,Oceania,Queensland,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 08:47:00,2018-01-18 08:47:00,2
TRANSFER,5,4,-61.93999863,275.3099976,Shipping canceled,0,73,Sporting Goods,Caguas,Puerto Rico,19412,Corporate,PR,725.0,2,Fitness,18.29883003,-66.0370636,Pacific Asia,Siping,China,19412,75859,1360,52.43999863,0.159999996,179174,327.75,-0.230000004,1,327.75,275.3099976,-61.93999863,Eastern Asia,Jilin,SUSPECTED_FRAUD,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 08:26:00,2018-01-17 08:26:00,1
DEBIT,4,2,111.5299988,272.0299988,Late delivery,1,73,Sporting Goods,Chicago,EE. UU.,19411,Corporate,IL,60637.0,2,Fitness,41.7828064,-87.61464691,Pacific Asia,Perth,Australia,19411,75858,1360,55.72000122,0.170000002,179173,327.75,0.409999996,1,327.75,272.0299988,111.5299988,Oceania,Australia Occidental,COMPLETE,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 08:05:00,2018-01-16 08:05:00,2
DEBIT,3,4,131.6900024,268.7600098,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,19410,Corporate,PR,725.0,2,Fitness,18.29244614,-66.0370636,Pacific Asia,Perth,Australia,19410,75857,1360,59.0,0.180000007,179172,327.75,0.49000001,1,327.75,268.7600098,131.6900024,Oceania,Australia Occidental,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 07:44:00,2018-01-15 07:44:00,-1
DEBIT,2,2,85.22000122,262.2000122,Shipping on time,0,73,Sporting Goods,Detroit,EE. UU.,19409,Corporate,MI,48205.0,2,Fitness,42.40109634,-82.92513275,Pacific Asia,Shanghái,China,19409,75856,1360,65.55000305,0.200000003,179171,327.75,0.330000013,1,327.75,262.2000122,85.22000122,Eastern Asia,Shanghái,ON_HOLD,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 07:23:00,2018-01-14 07:23:00,0
PAYMENT,2,1,63.90999985,245.8099976,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19408,Consumer,PR,725.0,2,Fitness,18.20002747,-66.03704834,Pacific Asia,Depok,Indonesia,19408,75855,1360,81.94000244,0.25,179170,327.75,0.25999999,1,327.75,245.8099976,63.90999985,Southeast Asia,Yogyakarta,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,First Class,2018-01-12 07:02:00,2018-01-14 07:02:00,1
DEBIT,5,2,-273.019989,327.75,Late delivery,1,73,Sporting Goods,Murfreesboro,EE. UU.,19407,Consumer,TN,37130.0,2,Fitness,36.04489517,-86.35327148,Pacific Asia,Depok,Indonesia,19407,75854,1360,0.0,0.0,179169,327.75,-0.829999983,1,327.75,327.75,-273.019989,Southeast Asia,Yogyakarta,COMPLETE,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 06:41:00,2018-01-17 06:41:00,3
PAYMENT,4,2,-259.5799866,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19406,Consumer,PR,725.0,2,Fitness,18.23353386,-66.0370636,Pacific Asia,Kawasaki,Japón,19406,75853,1360,3.279999971,0.01,179168,327.75,-0.800000012,1,327.75,324.4700012,-259.5799866,Eastern Asia,Kanagawa,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 06:20:00,2018-01-16 06:20:00,2
DEBIT,3,4,20.23999977,321.2000122,Advance shipping,0,73,Sporting Goods,Cleveland,EE. UU.,19405,Corporate,OH,44102.0,2,Fitness,41.47214127,-81.73681641,Pacific Asia,Lahore,Pakistán,19405,75852,1360,6.559999943,0.02,179167,327.75,0.059999999,1,327.75,321.2000122,20.23999977,South Asia,Punyab,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 05:59:00,2018-01-15 05:59:00,-1
TRANSFER,2,4,111.2699966,317.9200134,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,19404,Consumer,PR,725.0,2,Fitness,18.28108215,-66.03705597,Pacific Asia,Shanghái,China,19404,75851,1360,9.829999924,0.029999999,179166,327.75,0.349999994,1,327.75,317.9200134,111.2699966,Eastern Asia,Shanghái,PENDING,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 05:38:00,2018-01-14 05:38:00,-2
DEBIT,6,4,0.0,314.6400146,Late delivery,1,73,Sporting Goods,Lockport,EE. UU.,19403,Corporate,NY,14094.0,2,Fitness,43.16891098,-78.69216156,Pacific Asia,Bangalore,India,19403,75850,1360,13.10999966,0.039999999,179165,327.75,0.0,1,327.75,314.6400146,0.0,South Asia,Karnataka,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 05:16:00,2018-01-18 05:16:00,2
PAYMENT,5,4,97.45999908,311.3599854,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19402,Corporate,PR,725.0,2,Fitness,18.20433235,-66.03705597,Pacific Asia,Bangalore,India,19402,75849,1360,16.38999939,0.050000001,179164,327.75,0.310000002,1,327.75,311.3599854,97.45999908,South Asia,Karnataka,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 04:55:00,2018-01-17 04:55:00,1
PAYMENT,4,2,89.8199997,309.7200012,Late delivery,1,73,Sporting Goods,Saint Charles,EE. UU.,19401,Corporate,MO,63301.0,2,Fitness,38.77838135,-90.50777435,Pacific Asia,Bangalore,India,19401,75848,1360,18.03000069,0.059999999,179163,327.75,0.289999992,1,327.75,309.7200012,89.8199997,South Asia,Karnataka,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 04:34:00,2018-01-16 04:34:00,2
TRANSFER,3,2,85.34999847,304.8099976,Shipping canceled,0,73,Sporting Goods,Los Angeles,EE. UU.,19400,Corporate,CA,90046.0,2,Fitness,34.09960938,-118.3507385,Pacific Asia,Bangalore,India,19400,75847,1360,22.94000053,0.07,179162,327.75,0.280000001,1,327.75,304.8099976,85.34999847,South Asia,Karnataka,SUSPECTED_FRAUD,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 04:13:00,2018-01-15 04:13:00,1
TRANSFER,2,4,125.2699966,298.25,Advance shipping,0,73,Sporting Goods,Cupertino,EE. UU.,19399,Home Office,CA,95014.0,2,Fitness,37.32138825,-122.0307388,Pacific Asia,Bangalore,India,19399,75846,1360,29.5,0.090000004,179161,327.75,0.419999987,1,327.75,298.25,125.2699966,South Asia,Karnataka,PROCESSING,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 03:52:00,2018-01-14 03:52:00,-2
PAYMENT,6,4,91.44000244,294.980011,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19398,Home Office,PR,725.0,2,Fitness,18.23747444,-66.0370636,Pacific Asia,Malang,Indonesia,19398,75845,1360,32.77999878,0.100000001,179160,327.75,0.310000002,1,327.75,294.980011,91.44000244,Southeast Asia,Java Oriental,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 03:31:00,2018-01-18 03:31:00,2
TRANSFER,5,4,77.87000275,288.4200134,Late delivery,1,73,Sporting Goods,Springfield,EE. UU.,19397,Home Office,MO,65807.0,2,Fitness,37.15639114,-93.28601074,Pacific Asia,Ho Chi Minh City,Vietnam,19397,75844,1360,39.33000183,0.119999997,179159,327.75,0.270000011,1,327.75,288.4200134,77.87000275,Southeast Asia,Ciudad Ho Chi Minh,PENDING,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 03:10:00,2018-01-17 03:10:00,1
PAYMENT,4,2,82.69000244,285.1400146,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19396,Home Office,PR,725.0,2,Fitness,18.28423882,-66.03704834,Pacific Asia,Ho Chi Minh City,Vietnam,19396,75843,1360,42.61000061,0.129999995,179158,327.75,0.289999992,1,327.75,285.1400146,82.69000244,Southeast Asia,Ciudad Ho Chi Minh,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 02:49:00,2018-01-16 02:49:00,2
TRANSFER,3,4,69.65000153,278.5899963,Advance shipping,0,73,Sporting Goods,Mission Viejo,EE. UU.,19395,Home Office,CA,92692.0,2,Fitness,33.64875412,-117.6374283,Pacific Asia,Ho Chi Minh City,Vietnam,19395,75842,1360,49.15999985,0.150000006,179157,327.75,0.25,1,327.75,278.5899963,69.65000153,Southeast Asia,Ciudad Ho Chi Minh,PROCESSING,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 02:28:00,2018-01-15 02:28:00,-1
DEBIT,2,4,134.8999939,275.3099976,Advance shipping,0,73,Sporting Goods,Los Angeles,EE. UU.,19394,Home Office,CA,90042.0,2,Fitness,34.11436462,-118.192482,Pacific Asia,Ho Chi Minh City,Vietnam,19394,75841,1360,52.43999863,0.159999996,179156,327.75,0.49000001,1,327.75,275.3099976,134.8999939,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-12 02:07:00,2018-01-14 02:07:00,-2
CASH,6,2,-199.3999939,272.0299988,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19393,Home Office,PR,725.0,2,Fitness,18.23448372,-66.0370636,Pacific Asia,Shenyang,China,19393,75840,1360,55.72000122,0.170000002,179155,327.75,-0.730000019,1,327.75,272.0299988,-199.3999939,Eastern Asia,Liaoning,CLOSED,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 01:46:00,2018-01-18 01:46:00,4
TRANSFER,5,2,-215.0,268.7600098,Late delivery,1,73,Sporting Goods,Roswell,EE. UU.,19392,Home Office,GA,30075.0,2,Fitness,34.0256691,-84.35742188,Pacific Asia,Shenyang,China,19392,75839,1360,59.0,0.180000007,179154,327.75,-0.800000012,1,327.75,268.7600098,-215.0,Eastern Asia,Liaoning,PROCESSING,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 01:25:00,2018-01-17 01:25:00,3
PAYMENT,2,1,82.0699997,262.2000122,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19391,Corporate,PR,725.0,2,Fitness,18.2726593,-66.03705597,Pacific Asia,Daegu,Corea del Sur,19391,75838,1360,65.55000305,0.200000003,179153,327.75,0.310000002,1,327.75,262.2000122,82.0699997,Eastern Asia,Daegu,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,First Class,2018-01-12 01:04:00,2018-01-14 01:04:00,1
CASH,2,1,76.94000244,245.8099976,Late delivery,1,73,Sporting Goods,Ypsilanti,EE. UU.,19390,Home Office,MI,48197.0,2,Fitness,42.24398804,-83.61991119,Pacific Asia,Manila,Filipinas,19390,75837,1360,81.94000244,0.25,179152,327.75,0.310000002,1,327.75,245.8099976,76.94000244,Southeast Asia,Capital Nacional,CLOSED,1360,73,Smart watch ,327.75,0,First Class,2018-01-12 00:43:00,2018-01-14 00:43:00,1
CASH,2,2,-540.789978,327.75,Shipping on time,0,73,Sporting Goods,Brooklyn,EE. UU.,19389,Corporate,NY,11218.0,2,Fitness,40.64059448,-73.97518921,Pacific Asia,Manila,Filipinas,19389,75836,1360,0.0,0.0,179151,327.75,-1.649999976,1,327.75,327.75,-540.789978,Southeast Asia,Capital Nacional,CLOSED,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 00:22:00,2018-01-14 00:22:00,0
DEBIT,6,2,-146.0099945,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19388,Corporate,PR,725.0,2,Fitness,18.28867149,-66.0370636,Pacific Asia,Rajkot,India,19388,75835,1360,3.279999971,0.01,179150,327.75,-0.449999988,1,327.75,324.4700012,-146.0099945,South Asia,Guyarat,COMPLETE,1360,73,Smart watch ,327.75,0,Second Class,2018-01-12 00:01:00,2018-01-18 00:01:00,4
PAYMENT,5,2,93.15000153,321.2000122,Late delivery,1,73,Sporting Goods,Peoria,EE. UU.,19387,Corporate,AZ,85345.0,2,Fitness,33.57873154,-112.266098,Pacific Asia,Rajkot,India,19387,75834,1360,6.559999943,0.02,179149,327.75,0.289999992,1,327.75,321.2000122,93.15000153,South Asia,Guyarat,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Second Class,2018-01-11 23:40:00,2018-01-16 23:40:00,3
DEBIT,2,1,149.4199982,317.9200134,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19386,Corporate,PR,725.0,2,Fitness,18.20901108,-66.03705597,Pacific Asia,Rajkot,India,19386,75833,1360,9.829999924,0.029999999,179148,327.75,0.469999999,1,327.75,317.9200134,149.4199982,South Asia,Guyarat,COMPLETE,1360,73,Smart watch ,327.75,0,First Class,2018-01-11 23:19:00,2018-01-13 23:19:00,1
CASH,2,1,31.45999908,314.6400146,Late delivery,1,73,Sporting Goods,Garden Grove,EE. UU.,19385,Corporate,CA,92843.0,2,Fitness,33.76652145,-117.9461899,Pacific Asia,Rajkot,India,19385,75832,1360,13.10999966,0.039999999,179147,327.75,0.100000001,1,327.75,314.6400146,31.45999908,South Asia,Guyarat,CLOSED,1360,73,Smart watch ,327.75,0,First Class,2018-01-11 22:58:00,2018-01-13 22:58:00,1
PAYMENT,2,1,0.0,311.3599854,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19384,Home Office,PR,725.0,2,Fitness,18.29984283,-66.03705597,Pacific Asia,Gorakhpur,India,19384,75831,1360,16.38999939,0.050000001,179146,327.75,0.0,1,327.75,311.3599854,0.0,South Asia,Haryana,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,First Class,2018-01-11 22:37:00,2018-01-13 22:37:00,1
PAYMENT,6,4,151.7599945,309.7200012,Late delivery,1,73,Sporting Goods,Clementon,EE. UU.,19383,Corporate,NJ,8021.0,2,Fitness,39.81664658,-74.98467255,Pacific Asia,Surabaya,Indonesia,19383,75830,1360,18.03000069,0.059999999,179145,327.75,0.49000001,1,327.75,309.7200012,151.7599945,Southeast Asia,Java Oriental,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 22:16:00,2018-01-17 22:16:00,2
PAYMENT,5,4,146.3099976,304.8099976,Late delivery,1,73,Sporting Goods,Memphis,EE. UU.,19382,Corporate,TN,38127.0,2,Fitness,35.28209686,-89.97310638,Pacific Asia,Surabaya,Indonesia,19382,75829,1360,22.94000053,0.07,179144,327.75,0.479999989,1,327.75,304.8099976,146.3099976,Southeast Asia,Java Oriental,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 21:55:00,2018-01-16 21:55:00,1
DEBIT,4,4,20.87999916,298.25,Shipping on time,0,73,Sporting Goods,Antioch,EE. UU.,19381,Consumer,TN,37013.0,2,Fitness,36.0810051,-86.6870575,Pacific Asia,Surabaya,Indonesia,19381,75828,1360,29.5,0.090000004,179143,327.75,0.07,1,327.75,298.25,20.87999916,Southeast Asia,Java Oriental,ON_HOLD,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 21:34:00,2018-01-15 21:34:00,0
DEBIT,3,4,95.87000275,294.980011,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,19380,Consumer,PR,725.0,2,Fitness,18.27984047,-66.03704834,Pacific Asia,Brisbane,Australia,19380,75827,1360,32.77999878,0.100000001,179142,327.75,0.330000013,1,327.75,294.980011,95.87000275,Oceania,Queensland,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 21:13:00,2018-01-14 21:13:00,-1
CASH,2,4,135.5599976,288.4200134,Advance shipping,0,73,Sporting Goods,Salt Lake City,EE. UU.,19379,Home Office,UT,84118.0,2,Fitness,40.65987396,-112.0028687,Pacific Asia,Bangkok,Tailandia,19379,75826,1360,39.33000183,0.119999997,179141,327.75,0.469999999,1,327.75,288.4200134,135.5599976,Southeast Asia,Bangkok,CLOSED,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 20:52:00,2018-01-13 20:52:00,-2
DEBIT,6,4,74.13999939,285.1400146,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19378,Consumer,PR,725.0,2,Fitness,18.25708389,-66.03704834,Pacific Asia,Bangkok,Tailandia,19378,75825,1360,42.61000061,0.129999995,179140,327.75,0.25999999,1,327.75,285.1400146,74.13999939,Southeast Asia,Bangkok,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 20:31:00,2018-01-17 20:31:00,2
CASH,5,4,78.0,278.5899963,Late delivery,1,73,Sporting Goods,Bakersfield,EE. UU.,19377,Consumer,CA,93304.0,2,Fitness,35.36254501,-119.0186996,Pacific Asia,Daca,Bangladés,19377,75824,1360,49.15999985,0.150000006,179139,327.75,0.280000001,1,327.75,278.5899963,78.0,South Asia,Daca,CLOSED,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 20:10:00,2018-01-16 20:10:00,1
TRANSFER,4,4,-183.6300049,275.3099976,Shipping on time,0,73,Sporting Goods,Caguas,Puerto Rico,19376,Corporate,PR,725.0,2,Fitness,18.21950722,-66.03704834,Pacific Asia,Daca,Bangladés,19376,75823,1360,52.43999863,0.159999996,179138,327.75,-0.670000017,1,327.75,275.3099976,-183.6300049,South Asia,Daca,PENDING,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 19:49:00,2018-01-15 19:49:00,0
DEBIT,3,4,98.75,272.0299988,Advance shipping,0,73,Sporting Goods,Granada Hills,EE. UU.,19375,Consumer,CA,91344.0,2,Fitness,34.07363892,-117.7083511,Pacific Asia,Nagpur,India,19375,75822,1360,55.72000122,0.170000002,179137,327.75,0.360000014,1,327.75,272.0299988,98.75,South Asia,Maharashtra,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 19:28:00,2018-01-14 19:28:00,-1
DEBIT,2,4,26.87999916,268.7600098,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,19374,Consumer,PR,725.0,2,Fitness,18.25214958,-66.03705597,Pacific Asia,Nagpur,India,19374,75821,1360,59.0,0.180000007,179136,327.75,0.100000001,1,327.75,268.7600098,26.87999916,South Asia,Maharashtra,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 19:07:00,2018-01-13 19:07:00,-2
DEBIT,6,4,91.76999664,262.2000122,Late delivery,1,73,Sporting Goods,Tallahassee,EE. UU.,19373,Home Office,FL,32308.0,2,Fitness,30.49506187,-84.24580383,Pacific Asia,Bangkok,Tailandia,19373,75820,1360,65.55000305,0.200000003,179135,327.75,0.349999994,1,327.75,262.2000122,91.76999664,Southeast Asia,Bangkok,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 18:46:00,2018-01-17 18:46:00,2
DEBIT,5,4,-180.1799927,245.8099976,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19372,Home Office,PR,725.0,2,Fitness,18.2536087,-66.0370636,Pacific Asia,Nakhon Ratchasima,Tailandia,19372,75819,1360,81.94000244,0.25,179134,327.75,-0.730000019,1,327.75,245.8099976,-180.1799927,Southeast Asia,Nakhon Ratchasima,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 18:25:00,2018-01-16 18:25:00,1
TRANSFER,4,4,-251.3800049,327.75,Shipping on time,0,73,Sporting Goods,Hempstead,EE. UU.,19371,Home Office,NY,11550.0,2,Fitness,40.68703461,-73.62446594,Pacific Asia,Sydney,Australia,19371,75818,1360,0.0,0.0,179133,327.75,-0.769999981,1,327.75,327.75,-251.3800049,Oceania,Nueva Gales del Sur,PROCESSING,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 18:04:00,2018-01-15 18:04:00,0
CASH,3,4,-237.8399963,324.4700012,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,19370,Corporate,PR,725.0,2,Fitness,18.26331902,-66.03705597,Pacific Asia,Sydney,Australia,19370,75817,1360,3.279999971,0.01,179132,327.75,-0.730000019,1,327.75,324.4700012,-237.8399963,Oceania,Nueva Gales del Sur,CLOSED,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 17:43:00,2018-01-14 17:43:00,-1
TRANSFER,2,4,28.27000046,321.2000122,Advance shipping,0,73,Sporting Goods,Astoria,EE. UU.,19369,Corporate,NY,11103.0,2,Fitness,40.76861954,-73.90949249,Pacific Asia,Kota Kinabalu,Malasia,19369,75816,1360,6.559999943,0.02,179131,327.75,0.090000004,1,327.75,321.2000122,28.27000046,Southeast Asia,Sabah,PROCESSING,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 17:22:00,2018-01-13 17:22:00,-2
DEBIT,6,4,87.43000031,317.9200134,Late delivery,1,73,Sporting Goods,Gilroy,EE. UU.,19368,Consumer,CA,95020.0,2,Fitness,37.01370621,-121.5893478,Pacific Asia,Jiutai,China,19368,75815,1360,9.829999924,0.029999999,179130,327.75,0.280000001,1,327.75,317.9200134,87.43000031,Eastern Asia,Jilin,COMPLETE,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 17:01:00,2018-01-17 17:01:00,2
PAYMENT,5,4,82.75,314.6400146,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19367,Consumer,PR,725.0,2,Fitness,18.21694946,-66.03705597,Pacific Asia,Jiutai,China,19367,75814,1360,13.10999966,0.039999999,179129,327.75,0.25999999,1,327.75,314.6400146,82.75,Eastern Asia,Jilin,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Standard Class,2018-01-11 16:40:00,2018-01-16 16:40:00,1
PAYMENT,4,2,116.7600021,311.3599854,Late delivery,1,73,Sporting Goods,Azusa,EE. UU.,19366,Consumer,CA,91702.0,2,Fitness,34.13360977,-117.9058914,Pacific Asia,Singapur,Singapur,19366,75813,1360,16.38999939,0.050000001,179128,327.75,0.379999995,1,327.75,311.3599854,116.7600021,Southeast Asia,Singapur,PAYMENT_REVIEW,1360,73,Smart watch ,327.75,0,Second Class,2018-01-11 16:19:00,2018-01-15 16:19:00,2
PAYMENT,3,2,148.6699982,309.7200012,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,19365,Consumer,PR,725.0,2,Fitness,18.28720284,-66.03705597,Pacific Asia,Brisbane,Australia,19365,75812,1360,18.03000069,0.059999999,179127,327.75,0.479999989,1,327.75,309.7200012,148.6699982,Oceania,Queensland,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,Second Class,2018-01-11 15:58:00,2018-01-14 15:58:00,1
PAYMENT,2,1,-72.54000092,304.8099976,Late delivery,1,73,Sporting Goods,Lenoir,EE. UU.,19364,Consumer,NC,28645.0,2,Fitness,36.11019898,-81.52600861,Pacific Asia,Shantou,China,19364,75811,1360,22.94000053,0.07,179126,327.75,-0.239999995,1,327.75,304.8099976,-72.54000092,Eastern Asia,Guangdong,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,First Class,2018-01-11 15:37:00,2018-01-13 15:37:00,1
DEBIT,6,2,146.1399994,298.25,Late delivery,1,73,Sporting Goods,Columbus,EE. UU.,19363,Consumer,OH,43228.0,2,Fitness,40.88164902,-81.25228119,Pacific Asia,Shantou,China,19363,75810,1360,29.5,0.090000004,179125,327.75,0.49000001,1,327.75,298.25,146.1399994,Eastern Asia,Guangdong,ON_HOLD,1360,73,Smart watch ,327.75,0,Second Class,2018-01-11 15:16:00,2018-01-17 15:16:00,4
DEBIT,5,2,129.7899933,294.980011,Late delivery,1,73,Sporting Goods,Albany,EE. UU.,19362,Consumer,OR,97321.0,2,Fitness,44.63076019,-123.1084366,Pacific Asia,Shantou,China,19362,75809,1360,32.77999878,0.100000001,179124,327.75,0.439999998,1,327.75,294.980011,129.7899933,Eastern Asia,Guangdong,ON_HOLD,1360,73,Smart watch ,327.75,0,Second Class,2018-01-11 14:55:00,2018-01-16 14:55:00,3
DEBIT,4,2,112.4800034,288.4200134,Late delivery,1,73,Sporting Goods,Humacao,Puerto Rico,19361,Consumer,PR,791.0,2,Fitness,18.1501503,-65.82595062,Pacific Asia,Shantou,China,19361,75808,1360,39.33000183,0.119999997,179123,327.75,0.389999986,1,327.75,288.4200134,112.4800034,Eastern Asia,Guangdong,COMPLETE,1360,73,Smart watch ,327.75,0,Second Class,2018-01-11 14:34:00,2018-01-15 14:34:00,2
